"","Estimate","Std.Error","t.value","Pr(>|t|)","p.adj"
"ENSG00000006015",0.0135202291224198,0.0853696880869839,0.158372713141976,0.874220618172584,0.99995982806675
"ENSG00000006016",-0.060888712794364,0.0819752315686745,-0.742769634549366,0.457934861065041,0.99995982806675
"ENSG00000006025",-0.00593122405892573,0.0481319754024087,-0.123228353071686,0.901970805415849,0.99995982806675
"ENSG00000006042",-0.0109453878845721,0.0916581405428747,-0.119415338558523,0.904989443796773,0.99995982806675
"ENSG00000006047",-0.0256024933360042,0.0312701529073174,-0.818751779432876,0.413278826270099,0.99995982806675
"ENSG00000006062",0.0262469831666358,0.0422799963242339,0.62078962744828,0.534992437714231,0.99995982806675
"ENSG00000006071",-0.0145050992092699,0.0829518015204072,-0.174861774469135,0.86125190321017,0.99995982806675
"ENSG00000006114",0.00482296082703992,0.0349782066396433,0.137884737108669,0.890381433051965,0.99995982806675
"ENSG00000006116",0.00778776312800625,0.0777060395307115,0.100220821638044,0.920205142303386,0.99995982806675
"ENSG00000006118",-0.0783780554045651,0.0646176226451009,-1.21295170258802,0.225663369626271,0.99995982806675
"ENSG00000006125",0.00555086707134879,0.0506553217140159,0.109581123631733,0.912781120023528,0.99995982806675
"ENSG00000006128",-0.101393491161905,0.156116422682581,-0.649473575038679,0.516300530296369,0.99995982806675
"ENSG00000006194",-0.0112253665272885,0.0416810161631199,-0.269316047462896,0.787786397649048,0.99995982806675
"ENSG00000006210",-0.0596891905695054,0.0720805430167611,-0.828090190103391,0.407974726626033,0.99995982806675
"ENSG00000006282",-0.103077657272614,0.0589087531936948,-1.74978507750266,0.0807070638430012,0.99995982806675
"ENSG00000006283",-0.109934878753181,0.0842380769444384,-1.30504972027901,0.192415755530582,0.99995982806675
"ENSG00000006327",-0.100555912162666,0.0808650055264441,-1.24350343523792,0.214206431745624,0.99995982806675
"ENSG00000006377",-0.0146311768961177,0.0280699628433441,-0.521239624639797,0.602407394909135,0.99995982806675
"ENSG00000006432",0.0316895805533627,0.0642858890977584,0.492947690358189,0.622244169950777,0.99995982806675
"ENSG00000006451",0.00721943660034616,0.034201717618978,0.211084036210515,0.832899038989745,0.99995982806675
"ENSG00000006453",-0.00424588672812519,0.0284627110989318,-0.149173657891097,0.881470696255123,0.99995982806675
"ENSG00000006459",0.0670693134422551,0.0456127708301139,1.47040647217106,0.142017362188284,0.99995982806675
"ENSG00000006468",0.0528101051845512,0.0661290949665147,0.798591077214837,0.424868541938874,0.99995982806675
"ENSG00000006530",0.0130674079550798,0.0318845633462514,0.40983493526864,0.682084892162641,0.99995982806675
"ENSG00000006534",-0.0223818143662775,0.0337573327552404,-0.66302081768599,0.507591994058939,0.99995982806675
"ENSG00000006555",0.00592536749055512,0.0250143679562905,0.236878561189672,0.812838250172764,0.99995982806675
"ENSG00000006576",0.0441138411751758,0.0483719290464242,0.911971923485587,0.36217873405206,0.99995982806675
"ENSG00000006607",-0.029823918207221,0.0385016098694863,-0.774614835803459,0.438896567087226,0.99995982806675
"ENSG00000006611",-0.00952153129495154,0.0771904862326405,-0.123351098816182,0.901873655009246,0.99995982806675
"ENSG00000006625",0.0256983136854261,0.0739479690874178,0.347518856874173,0.728333067127061,0.99995982806675
"ENSG00000006634",0.0296611510735481,0.0401192614600167,0.739324453993469,0.460022015552212,0.99995982806675
"ENSG00000006652",-0.0119049130528466,0.0500390946608628,-0.237912239090884,0.812036810319573,0.99995982806675
"ENSG00000006695",-0.0586385233503223,0.0282645559836209,-2.07463097542742,0.0384802151738609,0.99995982806675
"ENSG00000006704",-0.0568533245437632,0.0530823550242796,-1.07103998151097,0.284616149684321,0.99995982806675
"ENSG00000006712",0.0394074310180281,0.0632807421811932,0.622739709739684,0.533710907983133,0.99995982806675
"ENSG00000006715",-0.00984282360546961,0.0448158805438516,-0.219628031091313,0.826241466435674,0.99995982806675
"ENSG00000006740",0.00218872693695959,0.0384742565910647,0.0568880890987222,0.954654780028913,0.99995982806675
"ENSG00000006744",-0.0373338614041144,0.0354714894812866,-1.05250334705596,0.293025870475269,0.99995982806675
"ENSG00000006747",-0.169009787720534,0.202453038172994,-0.834809836620564,0.404183336138873,0.99995982806675
"ENSG00000006756",0.0218051086305994,0.0417429543889501,0.522366204064642,0.601623441477507,0.99995982806675
"ENSG00000006757",0.0335448637020316,0.0476343345882731,0.704216065826809,0.481593065132333,0.99995982806675
"ENSG00000006831",0.0102564080251999,0.0571832601824503,0.179360323151837,0.85772012639438,0.99995982806675
"ENSG00000006837",0.0521583363436437,0.0578030040050753,0.902346465229801,0.367263584544853,0.99995982806675
"ENSG00000007001",-0.000510306487249184,0.0375257169017794,-0.0135988471208923,0.989154902338525,0.99995982806675
"ENSG00000007047",-0.00218475796573322,0.0645627695095537,-0.0338392851225184,0.973017453297705,0.99995982806675
"ENSG00000007062",-0.000235446378253572,0.0482916135946491,-0.00487551275941752,0.996111667825575,0.99995982806675
"ENSG00000007080",-0.0419696554468291,0.0636100604391309,-0.659795874380442,0.50965803955647,0.99995982806675
"ENSG00000007129",0.0155223892305023,0.0516170078932845,0.300722375512236,0.763738620902851,0.99995982806675
"ENSG00000007168",0.0056030893895547,0.0507916569623631,0.110315152618601,0.912199246911831,0.99995982806675
"ENSG00000007171",-0.027254505323613,0.0490342655713707,-0.555825706901703,0.57855359924955,0.99995982806675
"ENSG00000007174",0.0220005163007768,0.0437555479661984,0.502805182962681,0.615300349769038,0.99995982806675
"ENSG00000007202",-0.0372828377664629,0.0318542021681276,-1.17042133310019,0.242332870743449,0.99995982806675
"ENSG00000007237",0.0311580693040236,0.0492790686576542,0.632277966137739,0.527465169133347,0.99995982806675
"ENSG00000007255",-0.0440550975522689,0.0595199072687291,-0.740174163131043,0.459506750586841,0.99995982806675
"ENSG00000007264",-0.0522070841138932,0.0766870009023954,-0.680781403621986,0.496293225195752,0.99995982806675
"ENSG00000007341",0.0362583289360803,0.0373592837764807,0.970530622401985,0.332204075203749,0.99995982806675
"ENSG00000007372",0.00932055066657249,0.0536884931350157,0.173604251531761,0.862239675929069,0.99995982806675
"ENSG00000007376",-0.0792016055612904,0.0607618015280027,-1.30347691427137,0.192951466786551,0.99995982806675
"ENSG00000007384",0.0262018148697567,0.0457177528646118,0.573121232518811,0.56679432315283,0.99995982806675
"ENSG00000007392",0.0696088377969298,0.0385181960961611,1.80716764677013,0.0712765463122419,0.99995982806675
"ENSG00000007402",0.00112327058492257,0.0591888469432484,0.0189777406206205,0.984865670788803,0.99995982806675
"ENSG00000007516",-0.0450786171146981,0.0825732166238632,-0.545922987595843,0.585337843188621,0.99995982806675
"ENSG00000007520",8.58567892391567e-06,0.0759040521005395,0.000113112260627976,0.999909790044929,0.99995982806675
"ENSG00000007541",-0.119160574649773,0.0722931644667249,-1.64829656481036,0.0998567462393321,0.99995982806675
"ENSG00000007545",-0.000167920245315255,0.0464494687225357,-0.00361511659731397,0.99711685724356,0.99995982806675
"ENSG00000007866",-0.00106957350885863,0.0319644281417069,-0.0334613684974096,0.97331868068353,0.99995982806675
"ENSG00000007908",-0.0776379418255513,0.174507009175301,-0.444898701733866,0.656566103206513,0.99995982806675
"ENSG00000007923",0.00990436438433746,0.0385759343652814,0.256749824658854,0.797466883923616,0.99995982806675
"ENSG00000007933",0.0341795043994623,0.0312894456231849,1.09236529183297,0.275145663362549,0.99995982806675
"ENSG00000007944",-0.0733186311330264,0.0486712414234844,-1.50640561014434,0.132530992469523,0.99995982806675
"ENSG00000008018",-0.0464444320242003,0.0548729978317246,-0.846398663448796,0.397694518490793,0.99995982806675
"ENSG00000008056",0.00399373737003389,0.0930143150005665,0.0429368035448045,0.965767325558028,0.99995982806675
"ENSG00000008083",0.0284860075723161,0.0368086176679564,0.773895065261156,0.439321775219269,0.99995982806675
"ENSG00000008086",-0.0489939198874658,0.0492883840656115,-0.994025688126562,0.320642759108988,0.99995982806675
"ENSG00000008118",0.00629141415463268,0.06640504846271,0.0947430097602542,0.924553088647166,0.99995982806675
"ENSG00000008128",0.0157380857649368,0.0483349390751497,0.325604750229803,0.744845916150991,0.99995982806675
"ENSG00000008130",-0.0916677996873361,0.0384968896389703,-2.38117418178483,0.0175932160039073,0.99995982806675
"ENSG00000008226",0.0545923424143928,0.0390947539148148,1.39641094898171,0.163147987282651,0.99995982806675
"ENSG00000008256",-0.0116399009228446,0.0316576222681392,-0.367680832889311,0.713251153977684,0.99995982806675
"ENSG00000008277",0.0155177580886183,0.0564134059994717,0.275072171475759,0.783362977927216,0.99995982806675
"ENSG00000008282",0.0290798856718082,0.0676309377473779,0.429979039776594,0.667377485227147,0.99995982806675
"ENSG00000008283",-0.0345595212723567,0.0618293782672238,-0.558949842953167,0.576421003252131,0.99995982806675
"ENSG00000008294",0.0235795218574891,0.0298562204602492,0.789769150079899,0.429999277305463,0.99995982806675
"ENSG00000008300",-0.0288182722752212,0.070641655795289,-0.407950124480845,0.683467334862955,0.99995982806675
"ENSG00000008311",0.0507745231643641,0.0541009118548502,0.938515108591688,0.348387267201861,0.99995982806675
"ENSG00000008324",0.00998884438466134,0.0541269518223408,0.184544742468547,0.853653421250514,0.99995982806675
"ENSG00000008382",-0.0632190044830438,0.0619380865288194,-1.02068061875997,0.307849681183136,0.99995982806675
"ENSG00000008394",0.125803267791662,0.0887986327667064,1.41672527911747,0.157123301669418,0.99995982806675
"ENSG00000008405",0.0122734163052822,0.0473556290498743,0.259175446542079,0.795595802607167,0.99995982806675
"ENSG00000008441",-0.0109065448695585,0.0743218170480346,-0.146747554120071,0.883384475040536,0.99995982806675
"ENSG00000008513",-0.00519817573076982,0.0359493001569966,-0.144597411022426,0.885081139259119,0.99995982806675
"ENSG00000008516",0.031854306374676,0.0313432170153148,1.01630621895358,0.309925623533986,0.99995982806675
"ENSG00000008517",-0.0348042694861384,0.0398023449537743,-0.874427612909726,0.382262970126981,0.99995982806675
"ENSG00000008710",-0.0726014622987305,0.0883784999832337,-0.821483305470264,0.411723132319643,0.99995982806675
"ENSG00000008735",-0.0549555702095409,0.0603627680951447,-0.910421638101804,0.362994703632841,0.99995982806675
"ENSG00000008838",-6.14951635523291e-05,0.0433787133828098,-0.00141763456674348,0.998869400123166,0.99995982806675
"ENSG00000008853",0.0297536560665543,0.0621631776647844,0.478637952309987,0.632384375810451,0.99995982806675
"ENSG00000008869",-0.041342632709748,0.0362219401144673,-1.14136991500451,0.254207358560803,0.99995982806675
"ENSG00000008952",0.0969560135285354,0.0459647750206771,2.10935468486292,0.0353603815943161,0.99995982806675
"ENSG00000008988",-0.0256199117957354,0.0570446438028958,-0.449120374636029,0.653519828580567,0.99995982806675
"ENSG00000009307",0.0211586976233528,0.0427773490794536,0.494623862363542,0.621061035947608,0.99995982806675
"ENSG00000009335",-0.04091544866729,0.0288881380761468,-1.41634080256194,0.15723573537082,0.99995982806675
"ENSG00000009413",0.0264537316646316,0.0464014847100034,0.570105284991638,0.568836581409528,0.99995982806675
"ENSG00000009694",-0.0018635938419073,0.048362558676018,-0.0385338140273255,0.969275903363575,0.99995982806675
"ENSG00000009709",-0.0421624985471626,0.0485557777540177,-0.868331236722368,0.385587667834825,0.99995982806675
"ENSG00000009724",0.0235340727884207,0.0455059868638726,0.51716432079192,0.605247124317257,0.99995982806675
"ENSG00000009780",-0.0180622357400054,0.0384687440989766,-0.46953016437274,0.638874807051436,0.99995982806675
"ENSG00000009790",0.0381542901528758,0.033666515708321,1.13330082873547,0.257576383872232,0.99995982806675
"ENSG00000009830",-0.0305797565765641,0.0465424025983114,-0.657030038618452,0.511433469533187,0.99995982806675
"ENSG00000009844",-0.0420842862167356,0.05399543980112,-0.779404452889792,0.436073120753962,0.99995982806675
"ENSG00000009950",-0.060564129241448,0.0678241898480968,-0.892957650907311,0.3722661720291,0.99995982806675
"ENSG00000009954",0.0614443969283069,0.0309234473902755,1.98698405623525,0.0474144649878484,0.99995982806675
"ENSG00000010017",-0.0063371743632754,0.0453627364347184,-0.139700001837306,0.888947614260204,0.99995982806675
"ENSG00000010030",-0.0303135725701938,0.031750488745714,-0.954743494280409,0.34012233297563,0.99995982806675
"ENSG00000010072",0.0119220999207219,0.0366866003741745,0.324971510009809,0.745324873973763,0.99995982806675
"ENSG00000010165",-0.0914152377011635,0.0471931133450624,-1.93704613282794,0.0532459088624826,0.99995982806675
"ENSG00000010219",0.0195058007089592,0.047925314117917,0.407004128569017,0.684161591385137,0.99995982806675
"ENSG00000010244",0.0142472229397026,0.0402992033196701,0.35353609416761,0.72382058453822,0.99995982806675
"ENSG00000010256",-0.0936152234576587,0.0684161496695819,-1.36832054872682,0.171764427685282,0.99995982806675
"ENSG00000010270",0.00177176282304106,0.0478466113467258,0.0370300586221621,0.970474329898714,0.99995982806675
"ENSG00000010278",0.0231342038138493,0.0980331327729539,0.235983520667736,0.813532359366876,0.99995982806675
"ENSG00000010282",0.00574458747574927,0.0844172996826575,0.0680498842932005,0.945770388809452,0.99995982806675
"ENSG00000010292",-0.0329015494988996,0.0455082793523706,-0.72297942192327,0.469996538918198,0.99995982806675
"ENSG00000010295",-0.000388711684651274,0.0495435935673623,-0.00784585163615068,0.993742794576572,0.99995982806675
"ENSG00000010310",-0.00891660658992145,0.0376461358435687,-0.236853169392277,0.812857939632154,0.99995982806675
"ENSG00000010318",0.0606337230788261,0.0382558158338412,1.58495438555487,0.113545265783723,0.99995982806675
"ENSG00000010319",0.00456504518883948,0.0812479341698867,0.0561866001330461,0.955213340591771,0.99995982806675
"ENSG00000010322",0.00469073374526054,0.0517779832908993,0.0905932106105222,0.927848453369798,0.99995982806675
"ENSG00000010327",-0.167293501695608,0.140680083847319,-1.18917686939377,0.234877681261579,0.99995982806675
"ENSG00000010361",-0.090347873250312,0.056331853428366,-1.6038505348524,0.109314865905998,0.99995982806675
"ENSG00000010379",0.00588194402888386,0.0534823270287848,0.109979209126748,0.912465547293116,0.99995982806675
"ENSG00000010404",0.0863757284309519,0.0757534027760826,1.14022242256586,0.254684578187722,0.99995982806675
"ENSG00000010438",-0.0917117778923122,0.0949220004509237,-0.966180416095727,0.334373969372768,0.99995982806675
"ENSG00000010539",-0.0278602450487363,0.0303330156921352,-0.918479235019152,0.358766290375556,0.99995982806675
"ENSG00000010610",-0.0694357458445593,0.0755060024269514,-0.919605642104219,0.358177665417518,0.99995982806675
"ENSG00000010626",0.0581077449506876,0.0439004755875677,1.32362449775244,0.186171755178123,0.99995982806675
"ENSG00000010671",-0.0128163332145815,0.0547568231056094,-0.234059108759152,0.815025248821814,0.99995982806675
"ENSG00000010704",0.000328282857891082,0.0399601531854627,0.00821525524107624,0.993448195159501,0.99995982806675
"ENSG00000010803",-0.0266856274392719,0.0394383390696448,-0.676641767092353,0.498914663617303,0.99995982806675
"ENSG00000010810",-0.0264708407976674,0.0360219802003498,-0.734852460926354,0.462739176083533,0.99995982806675
"ENSG00000010818",0.0547187819440227,0.0556964503351107,0.982446486531805,0.326307238617137,0.99995982806675
"ENSG00000011007",0.0274021123202672,0.0281385013658034,0.973829841327972,0.330564512579112,0.99995982806675
"ENSG00000011009",-0.100156070678005,0.0547683371808216,-1.8287221382554,0.0679767709940091,0.99995982806675
"ENSG00000011021",-0.0200382490094254,0.0595085985719589,-0.336728632336969,0.736448535298877,0.99995982806675
"ENSG00000011028",-0.0543414526388404,0.0645789972643175,-0.84147253659614,0.40044502734593,0.99995982806675
"ENSG00000011052",0.0298076334655346,0.051894278685246,0.574391517152143,0.565935202126131,0.99995982806675
"ENSG00000011083",-0.0539658910900895,0.0658704594207782,-0.819273033232656,0.412981685886096,0.99995982806675
"ENSG00000011105",-0.0968900030670625,0.0592647169917922,-1.63486823164078,0.102642669781785,0.99995982806675
"ENSG00000011114",0.00455007583175444,0.0363713482423253,0.125100554464998,0.900489162345468,0.99995982806675
"ENSG00000011132",-0.0285740586112022,0.0484080651291357,-0.590274751427819,0.555246288904192,0.99995982806675
"ENSG00000011143",0.0138696307866283,0.0273570611010972,0.506985408095319,0.612366064338119,0.99995982806675
"ENSG00000011198",-0.056312467399023,0.0418198571865941,-1.34654853429473,0.178674332242591,0.99995982806675
"ENSG00000011201",-0.00410392375444712,0.0500703706467088,-0.0819631191349464,0.934705538178694,0.99995982806675
"ENSG00000011243",-0.0030610690417458,0.050506928359853,-0.0606069135690893,0.95169404571957,0.99995982806675
"ENSG00000011258",0.0612134262412083,0.0368764109666843,1.65996160245939,0.0974860252085728,0.99995982806675
"ENSG00000011260",-0.0413540314316325,0.0610521774190064,-0.677355553558985,0.498462130177557,0.99995982806675
